bookID;;authors;average_rating;isbn;language_code;  num_pages;ratings_count;text_reviews_count;publication_date;publisher;review_sentences;has_spoiler;Genre
4991;Anita Diamant's The Red Tent: A Reader's Guide;Ann Finding;4.13;826415741;eng;88;440;55;09/07/2004;Bloomsbury Academic;#N/A;#N/A;{'fiction': 4, 'history, historical fiction, biography': 2, 'non-fiction': 1}
4997;La Jeune fille à la perle;Tracy Chevalier/Marie-Odile Fortier-Masek;3.88;2070417948;fre;313;618;38;3/16/2002;Gallimard;#N/A;#N/A;{'fiction': 8924, 'history, historical fiction, biography': 6732, 'romance': 527, 'young-adult': 82}
4999;Iron Kingdom: The Rise and Downfall of Prussia  1600–1947;Christopher   Clark;4.14;674023854;eng;776;2583;183;9/29/2006;Belknap Press of Harvard University Press;#N/A;#N/A;{'history, historical fiction, biography': 650, 'non-fiction': 168}
5004;Downfall (Dragonlance: Dhamon Saga  #1);Jean Rabe;3.68;786918144;eng;397;878;9;03/01/2001;Wizards of the Coast;#N/A;#N/A;{'fantasy, paranormal': 85, 'fiction': 13, 'romance': 2}
5005;Berlin: The Downfall  1945;Antony Beevor;4.29;670886955;eng;489;244;17;01/01/2002;Viking Books;#N/A;#N/A;{'history, historical fiction, biography': 855, 'non-fiction': 273, 'fiction': 3}
5008;El azul de la virgen;Tracy Chevalier;3.66;8466313591;spa;411;50;5;10/01/2004;Punto de Lectura;#N/A;#N/A;{'fiction': 1357, 'history, historical fiction, biography': 1005, 'mystery, thriller, crime': 50, 'romance': 53, 'fantasy, paranormal': 6}
5015;Saturday;Ian McEwan;3.63;1400076196;eng;289;52576;3332;04/11/2006;Anchor;"[[0, 'I think McEwan does the best job of conveying in novels what it is really like to be human: to fall in love, to be married, to parent, etc.'], [0, 'However, in this book, I found the parts about the Iraq war so realistic that it was like I had to relive the whole thing over again.'], [0, 'Every argument I had in my own head over the whole thing was laid out for me in Saturday.'], [0, 'And once was enough for me.'], [0, ""I just didn't want to go through it again.""], [0, 'So that ruined the other parts of the book for me.']]";FALSE;{'fiction': 622, 'mystery, thriller, crime': 11}
5027;I Love Saturdays y domingos;Alma Flor Ada/Elivia Savadier;4.05;68987409;en-US;32;34;10;09/01/2004;Atheneum Books for Young Readers;#N/A;#N/A;#N/A
5051;A Dangerous Fortune;Ken Follett;4.05;330332651;eng;596;154;12;2/19/1999;MacMillan General Books;#N/A;#N/A;{'fiction': 687, 'history, historical fiction, biography': 474, 'mystery, thriller, crime': 209, 'romance': 25}
5053;The Man From St. Petersburg;Ken Follett;3.88;451208706;eng;320;16057;663;06/03/2003;NAL;#N/A;#N/A;{'fiction': 278, 'history, historical fiction, biography': 237, 'mystery, thriller, crime': 226, 'romance': 3}
5055;Night Over Water;Ken Follett;3.82;451211472;eng;448;14545;652;04/06/2004;NAL;#N/A;#N/A;{'fiction': 449, 'history, historical fiction, biography': 256, 'mystery, thriller, crime': 226, 'romance': 18}
5057;The Truth about the Drug Companies: How They Deceive Us and What to Do about It;Marcia Angell;3.95;375760946;en-GB;319;666;72;08/09/2005;Random House Trade;#N/A;#N/A;{'non-fiction': 69, 'history, historical fiction, biography': 5}
5061;La verdad acerca de las Industrias Farmacéuticas: cómo nos engaña y qué hacer al respecto;Marcia Angell;3.95;9580493510;spa;324;3;0;12/01/2006;Norma;#N/A;#N/A;#N/A
5062;Jackdaws;Ken Follett;3.97;451219597;eng;416;20892;953;12/05/2006;NAL;#N/A;#N/A;#N/A
5065;Whiteout;Ken Follett/David Tennant;3.58;1405052716;eng;4;13;1;09/01/2006;MacMillan Audio;#N/A;#N/A;{'fiction': 355, 'mystery, thriller, crime': 567, 'history, historical fiction, biography': 21}
5066;Jackdaws;Ken Follett;3.97;451207521;eng;496;367;32;11/26/2002;Signet;#N/A;#N/A;{'fiction': 700, 'history, historical fiction, biography': 528, 'mystery, thriller, crime': 292}
5069;Battle Angel Alita - Last Order : Angel's Vision  Vol. 08;Yukito Kishiro;4.10;1421508656;eng;208;336;5;12/12/2006;VIZ Media LLC;#N/A;#N/A;{'comics, graphic': 30, 'fiction': 10, 'fantasy, paranormal': 2}
5071;Battle Angel Alita - Last Order : Guilty Angel  Vol. 07;Yukito Kishiro;4.12;1421504332;eng;208;340;4;6/13/2006;VIZ Media LLC;#N/A;#N/A;{'fiction': 10, 'comics, graphic': 29, 'fantasy, paranormal': 1, 'romance': -1}
5073;Gunnm Last Order  Tome 01;Yukito Kishiro;4.06;2723439801;fre;200;48;2;11/27/2002;Glénat;#N/A;#N/A;{'fiction': 24, 'comics, graphic': 43, 'fantasy, paranormal': 4}
5077;Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release;John E. Upledger;4.11;1556432461;eng;240;248;27;09/04/1997;North Atlantic Books;#N/A;#N/A;{'non-fiction': 9}
5084;My Life in France;Julia Child/Alex Prud'Homme;4.17;1400043468;eng;336;69153;6152;04/04/2006;Knopf Publishing Group;#N/A;#N/A;{'non-fiction': 450, 'history, historical fiction, biography': 332, 'fiction': 20}
5089;A Short History of Nearly Everything (Illustrated Edition);Bill Bryson;4.21;385663552;eng;624;28;7;10/05/2010;Anchor Canada;#N/A;#N/A;#N/A
5094;The Drawing of the Three (The Dark Tower  #2);Stephen King;4.23;451210859;eng;463;173022;5139;08/05/2003;Signet;[[0, 'A significant improvement over the Gunslinger.'], [0, 'Roland is still kind of a drip of a character but thankfully the new members of the ensemble are vivid and interesting.'], [0, 'This story is very satisfying in its own right and sets up the next book nicely.']];FALSE;{'fantasy, paranormal': 5912, 'fiction': 2378, 'mystery, thriller, crime': 188}
5102;The Handmaid's Tale;Margaret Atwood/Valerie Martin;4.11;307264602;eng;350;2102;282;10/17/2006;Everyman's Library;#N/A;#N/A;{'fiction': 17121, 'fantasy, paranormal': 2157}
5104;The Handmaid's Tale;Margaret Atwood;4.11;435124099;en-GB;308;529;59;09/01/2009;Heinemann Library;#N/A;#N/A;{'fiction': 17121, 'fantasy, paranormal': 2157}
5107;The Catcher in the Rye;J.D. Salinger;3.80;316769177;eng;277;2457092;43499;1/30/2001;Back Bay Books;"[[0, 'It was interesting to reread this as an older adult!'], [0, 'When I read it in college I missed the clue on page 1 that Holden was in a hospital; I missed that he was stinking rich, and that he was depressed.'], [0, ""I didn't like him much better than I did the first time, but I didn't take his declarations of others' phoniness as seriously as I did on first reading.""], [0, 'I saw more of him, more of his finding his own faults in others, more of his trying to help others to blunt his own need for help.'], [0, 'I read it for a discussion group, and our reactions ran the gamut.'], [0, 'Some thought Holden was a critical thinker.'], [0, ""I'm not yet convinced.""]]";FALSE;{'fiction': 15821, 'young-adult': 3283, 'history, historical fiction, biography': 198}
5111;The Catcher in the Rye - Barron's Book Notes;Barron's;3.72;812034074;eng;120;775;24;10/01/1984;Barron's Educational Series;#N/A;#N/A;#N/A
5113;Franny and Zooey;J.D. Salinger;3.98;316769029;eng;201;167157;4994;1/30/2001;Back Bay Books;"[[0, ""This had really interesting themes, but I'm just not a fan of Salinger's long-winded dialogue and prose.""]]";FALSE;#N/A
5114;Raise High the Roof Beam  Carpenters & Seymour: An Introduction;J.D. Salinger;4.11;316766941;eng;256;40629;1189;1/30/2001;Back Bay Books;#N/A;#N/A;#N/A
5128;The Doors of Perception & Heaven and Hell;Aldous Huxley;3.92;60595183;eng;187;30012;797;05/04/2004;Harper Perennial Modern Classics;#N/A;#N/A;{'non-fiction': 618, 'fiction': 87, 'history, historical fiction, biography': 13}
5129;Brave New World;Aldous Huxley;3.99;60929871;eng;288;1247221;20014;09/01/1998;HarperPerennial / Perennial Classics;[[0, 'A thoroughly disturbing picture of a possible future.'], [0, 'It was well written but difficult to consume.'], [0, 'I found myself reacting emotionally to the book at many points.'], [0, 'I suppose that may have been his intention because this book is a warning.']];FALSE;{'fiction': 18786, 'fantasy, paranormal': 1960, 'young-adult': 143}
5130;Island;Aldous Huxley;3.83;60085495;eng;354;19668;1031;7/30/2002;Harper Perennial Classics;"[[0, '** spoiler alert **'], [0, ""I had a hard time getting into this book and I'll tell you why: it was heavy on philosophy and light on story.""], [0, ""I think given the right frame of mind I probably would've enjoyed it more.""], [0, 'It would make a fantastic project for a high school senior, to read this and Brave New World and compare the two utopian societies.'], [0, 'A lot of the same themes were used only instead of an ugly, controlled society this was a free and ""ideal"" society.'], [0, 'For instance the use of drugs in Island was geared toward attaining a sort of spiritual enlightenment, whereas in Brave New World the population was dosed with narcotics to keep them pliable and under control.'], [0, 'There are many more of these parallels, and Huxley seems rather obsessed with child sex and Freud.'], [0, ""If you can get through long, long, LONG passages about the philosophy of the fictional people of this fictional island it's really not awful, just dry.""], [0, ""I appreciated the end in which Huxley admits that an ideal society such as this cannot last for some of the the same reasons it is ideal: they're pacifists and they have no army.""], [0, 'Unfortunately for them their natural resources, oil, are plenty.'], [0, 'And what happens to a peaceful anti-war society with no guns that happens to be living on black gold?'], [0, 'Never good things.'], [0, ""All-in-all it was just okay, but I'm glad I read it.""]]";FALSE;{'fiction': 870, 'fantasy, paranormal': 65}
5131;The Perennial Philosophy;Aldous Huxley;4.19;6057058;eng;336;3266;163;4/13/2004;Harper Perennial Modern Classics;#N/A;#N/A;{'non-fiction': 103, 'history, historical fiction, biography': 8, 'fiction': 5}
5132;Huxley and God: Essays on Religious Experience;Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman;4.30;824522524;eng;320;98;4;03/01/2003;The Crossroad Publishing Company;#N/A;#N/A;#N/A
5134;Moksha: Writings on Psychedelics & the Visionary Experience;Aldous Huxley/Michael Horowitz/Cynthia Palmer;4.19;892817585;eng;304;404;15;04/01/1999;Park Street Press;#N/A;#N/A;{'non-fiction': 15, 'fiction': 3, 'history, historical fiction, biography': 4}
5135;Point Counter Point;Aldous Huxley;3.86;1564781313;eng;432;9522;210;10/01/1996;Dalkey Archive Press;#N/A;#N/A;{'fiction': 265, 'romance': 3}
5136;After Many a Summer Dies the Swan;Aldous Huxley;3.75;1566630185;en-US;368;2056;149;01/01/1993;Ivan R. Dee Publisher;#N/A;#N/A;{'fiction': 118, 'romance': 2, 'history, historical fiction, biography': 3}
5137;The Flame Trees of Thika: Memories of an African Childhood;Elspeth Huxley;4.12;141183780;en-GB;281;4773;217;02/01/2000;Penguin Classics;#N/A;#N/A;{'non-fiction': 141, 'history, historical fiction, biography': 196, 'fiction': 19, 'comics, graphic': 2}
5139;The Devil Wears Prada (The Devil Wears Prada  #1);Lauren Weisberger;3.74;307275558;eng;432;744569;7247;5/30/2006;Anchor Books;#N/A;#N/A;{'fiction': 3265, 'romance': 521, 'young-adult': 75}
5144;Arundhati Roy's The God of Small Things: A Reader's Guide;Julie Mullaney;4.01;826453279;en-GB;96;309;19;3/30/2002;Bloomsbury Academic;#N/A;#N/A;{'fiction': 3}
5148;A Separate Peace;John Knowles/David Levithan;3.57;743253973;eng;208;175779;6261;9/30/2003;Scribner;[[0, 'Read in 12th grade.']];FALSE;{'young-adult': 1108, 'fiction': 625, 'history, historical fiction, biography': 81, 'children': 24}
5157;Black and Blue;Anna Quindlen;3.88;385333137;eng;288;75494;1386;8/25/2010;Delta Publishing;#N/A;#N/A;#N/A
5158;A Virtuous Woman;Kaye Gibbons;3.69;375703063;eng;165;23170;587;11/05/1997;Vintage;#N/A;#N/A;#N/A
5159;Here on Earth;Alice Hoffman;3.69;425169693;eng;336;43028;1472;07/01/1999;Berkley;"[[0, ""I went away with my sister to her best friend's beach house in Florida.""], [0, 'Her friend had a library full of books (this was before ebooks and the entire room was literally shelves and shelves of books).'], [0, 'I decided to look around and I picked up ""Here on Earth"".'], [0, 'I have never heard of Alice Hoffman and the description seemed interesting, so I thought I would give it a try.'], [0, 'The minute I started reading this book.'], [0, 'I could not put this book down.'], [0, 'I remember my sister upset with me since I was telling her ""give me five more minutes"" when she was ready to go out for dinner.'], [0, 'I was enthralled with the book.'], [0, 'The story is about a woman who goes back to her home town and meets up with her old flame.'], [0, 'I found the relationship very interesting...how we can love someone even when they treat us a certain way...'], [0, 'This story stuck with me for many years.']]";FALSE;#N/A
5160;The Heart of a Woman;Maya Angelou;4.20;375500723;eng;288;17966;437;5/17/1997;Random House;#N/A;#N/A;{'non-fiction': 250, 'history, historical fiction, biography': 267, 'poetry': 34, 'young-adult': 32, 'fiction': 28}
5161;The Deep End of the Ocean (Cappadora Family  #1);Jacquelyn Mitchard;3.87;140286276;eng;464;112856;1028;10/01/1999;Penguin Books;#N/A;#N/A;{'fiction': 451, 'mystery, thriller, crime': 87}
5167;Cane River;Lalita Tademy;4.06;446678457;eng;522;42695;1845;04/01/2002;Grand Central Publishing;#N/A;#N/A;{'fiction': 997, 'history, historical fiction, biography': 690, 'non-fiction': 25}
5168;Where the Heart Is;Billie Letts;4.02;446672211;eng;376;227716;3407;06/01/1998;Grand Central Publishing;"[[0, 'on Wednesday, January 21, 2004 I wrote:'], [0, 'Bought this from Ebay.'], [0, 'Arrived today 21/01/04'], [0, 'I really loved this book.It was very hard for me to release it,but i managed.I have been reading English for about 1 year now, But I only read true crime.'], [0, ""While reading this book,i realized it's not good to only read True crime, which are quite depressing books most of the time,but change genre sometimes.This book made me laugh,cry but most of all, made me think!""], [0, '(I gave it a 9 out of 10)']]";FALSE;{'fiction': 2062, 'romance': 194, 'young-adult': 59}
5169;Oprah Winfrey;Katherine E. Krohn;3.79;822550008;eng;128;38;5;01/01/2002;Lerner Publications;#N/A;#N/A;{'history, historical fiction, biography': 4}
5171;Drowning Ruth;Christina Schwarz;3.74;345439104;eng;368;74161;2159;7/31/2001;Ballantine Books;#N/A;#N/A;{'fiction': 399, 'mystery, thriller, crime': 217, 'history, historical fiction, biography': 100, 'romance': 7}
5174;Fall on Your Knees;Ann-Marie MacDonald;3.96;743466527;eng;672;55988;2434;10/29/2002;Pocket Books;[[0, 'I loved this book.'], [0, 'Like it consumed me for a week, could barely put it down.'], [0, 'The story, the characters, the setting.'], [0, 'Really fantastic.']];FALSE;{'fiction': 1232, 'history, historical fiction, biography': 331}
5175;What Looks Like Crazy on an Ordinary Day (Idlewild  #1);Pearl Cleage;3.73;38079487;eng;244;19366;645;11/01/1998;Harper Perennial;#N/A;#N/A;{'fiction': 333, 'romance': 24}
5176;While I Was Gone;Sue Miller;3.69;345443284;eng;304;56320;1185;05/12/2000;Ballantine Books;#N/A;#N/A;{'fiction': 610, 'mystery, thriller, crime': 37}
5179;Mother of Pearl;Melinda Haynes;3.69;671774670;eng;465;19073;427;06/01/2000;Washington Square Press;#N/A;#N/A;{'fiction': 295, 'history, historical fiction, biography': 72}
5186;Breath  Eyes  Memory;Edwidge Danticat;3.88;37570504;eng;234;25200;1229;5/18/1998;Vintage;#N/A;#N/A;{'fiction': 715, 'history, historical fiction, biography': 99, 'non-fiction': 18}
5187;The Book of Ruth;Jane Hamilton;3.85;385265700;en-US;328;63595;1222;12/01/1989;Anchor Books;#N/A;#N/A;{'fiction': 716, 'history, historical fiction, biography': 32}
5190;Open House;Elizabeth Berg;3.70;345435168;eng;272;54119;1629;05/01/2001;Ballantine Books;#N/A;#N/A;{'fiction': 635, 'romance': 27}
5191;The Pilot's Wife;Anita Shreve;3.52;316601950;eng;304;78714;3860;3/30/1999;Back Bay Books;"[[0, 'I love Anita Shreve.'], [0, 'Most critics said that the narrative in Pilot\'s Wife brushed over the ""thriller"" aspects, sacrificing intruige for emotion.'], [0, 'But I found it extremely compelling and beautifully written (one of those books that makes me despair of ever being a good writer).']]";FALSE;{'fiction': 1509, 'mystery, thriller, crime': 107, 'romance': 93, 'history, historical fiction, biography': 21}
